id,algorithm,dataset_type,n_features,n_centers,estimated_n_centers,cluster_std,init_method,accuracy
212,hc,gaussian,7,10,,0.5,,100.0
213,uofc,gaussian,7,10,9.0,1.0,,75.3
213,gmm,gaussian,7,10,,1.0,random,88.5
213,gmm,gaussian,7,10,,1.0,kmeans++,100.0
213,gmm,gaussian,7,10,,1.0,hcm,100.0
213,gmm,gaussian,7,10,,1.0,uniform,100.0
213,gmm,gaussian,7,10,,1.0,stratified,89.3
213,hc,gaussian,7,10,,1.0,,100.0
214,uofc,gaussian,7,10,9.0,2.0,,76.3
214,gmm,gaussian,7,10,,2.0,random,87.8
214,gmm,gaussian,7,10,,2.0,kmeans++,99.5
214,gmm,gaussian,7,10,,2.0,hcm,99.5
214,gmm,gaussian,7,10,,2.0,uniform,94.3
214,gmm,gaussian,7,10,,2.0,stratified,88.3
214,hc,gaussian,7,10,,2.0,,79.80000000000001
215,uofc,gaussian,7,10,9.0,2.5,,90.0
215,gmm,gaussian,7,10,,2.5,random,76.0
215,gmm,gaussian,7,10,,2.5,kmeans++,96.7
215,gmm,gaussian,7,10,,2.5,hcm,96.7
215,gmm,gaussian,7,10,,2.5,uniform,90.8
215,gmm,gaussian,7,10,,2.5,stratified,85.5
215,hc,gaussian,7,10,,2.5,,50.0
216,uofc,gaussian,8,2,2.0,0.5,,100.0
216,gmm,gaussian,8,2,,0.5,random,100.0
216,gmm,gaussian,8,2,,0.5,kmeans++,100.0
216,gmm,gaussian,8,2,,0.5,hcm,100.0
216,gmm,gaussian,8,2,,0.5,uniform,100.0
216,gmm,gaussian,8,2,,0.5,stratified,50.7
216,hc,gaussian,8,2,,0.5,,100.0
217,uofc,gaussian,8,2,2.0,1.0,,100.0
217,gmm,gaussian,8,2,,1.0,random,100.0
217,gmm,gaussian,8,2,,1.0,kmeans++,100.0
217,gmm,gaussian,8,2,,1.0,hcm,100.0
217,gmm,gaussian,8,2,,1.0,uniform,100.0
217,gmm,gaussian,8,2,,1.0,stratified,50.4
217,hc,gaussian,8,2,,1.0,,100.0
218,uofc,gaussian,8,2,2.0,2.0,,100.0
218,gmm,gaussian,8,2,,2.0,random,100.0
218,gmm,gaussian,8,2,,2.0,kmeans++,100.0
218,gmm,gaussian,8,2,,2.0,hcm,100.0
218,gmm,gaussian,8,2,,2.0,uniform,100.0
218,gmm,gaussian,8,2,,2.0,stratified,50.2
218,hc,gaussian,8,2,,2.0,,100.0
219,uofc,gaussian,8,2,2.0,2.5,,100.0
219,gmm,gaussian,8,2,,2.5,random,100.0
219,gmm,gaussian,8,2,,2.5,kmeans++,100.0
219,gmm,gaussian,8,2,,2.5,hcm,100.0
219,gmm,gaussian,8,2,,2.5,uniform,100.0
219,gmm,gaussian,8,2,,2.5,stratified,50.2
219,hc,gaussian,8,2,,2.5,,100.0
220,uofc,gaussian,8,3,3.0,0.5,,100.0
220,gmm,gaussian,8,3,,0.5,random,100.0
220,gmm,gaussian,8,3,,0.5,kmeans++,100.0
220,gmm,gaussian,8,3,,0.5,hcm,100.0
220,gmm,gaussian,8,3,,0.5,uniform,100.0
220,gmm,gaussian,8,3,,0.5,stratified,68.0
220,hc,gaussian,8,3,,0.5,,100.0
221,uofc,gaussian,8,3,3.0,1.0,,100.0
221,gmm,gaussian,8,3,,1.0,random,100.0
221,gmm,gaussian,8,3,,1.0,kmeans++,100.0
221,gmm,gaussian,8,3,,1.0,hcm,100.0
221,gmm,gaussian,8,3,,1.0,uniform,100.0
221,gmm,gaussian,8,3,,1.0,stratified,100.0
221,hc,gaussian,8,3,,1.0,,100.0
222,uofc,gaussian,8,3,3.0,2.0,,100.0
222,gmm,gaussian,8,3,,2.0,random,100.0
222,gmm,gaussian,8,3,,2.0,kmeans++,100.0
222,gmm,gaussian,8,3,,2.0,hcm,100.0
222,gmm,gaussian,8,3,,2.0,uniform,100.0
222,gmm,gaussian,8,3,,2.0,stratified,100.0
222,hc,gaussian,8,3,,2.0,,100.0
223,uofc,gaussian,8,3,3.0,2.5,,100.0
223,gmm,gaussian,8,3,,2.5,random,100.0
223,gmm,gaussian,8,3,,2.5,kmeans++,100.0
223,gmm,gaussian,8,3,,2.5,hcm,100.0
223,gmm,gaussian,8,3,,2.5,uniform,100.0
223,gmm,gaussian,8,3,,2.5,stratified,100.0
223,hc,gaussian,8,3,,2.5,,66.8
224,uofc,gaussian,8,4,4.0,0.5,,100.0
224,gmm,gaussian,8,4,,0.5,random,100.0
224,gmm,gaussian,8,4,,0.5,kmeans++,100.0
224,gmm,gaussian,8,4,,0.5,hcm,100.0
224,gmm,gaussian,8,4,,0.5,uniform,100.0
224,gmm,gaussian,8,4,,0.5,stratified,75.2
224,hc,gaussian,8,4,,0.5,,100.0
225,uofc,gaussian,8,4,4.0,1.0,,100.0
225,gmm,gaussian,8,4,,1.0,random,100.0
225,gmm,gaussian,8,4,,1.0,kmeans++,100.0
225,gmm,gaussian,8,4,,1.0,hcm,100.0
225,gmm,gaussian,8,4,,1.0,uniform,100.0
225,gmm,gaussian,8,4,,1.0,stratified,100.0
225,hc,gaussian,8,4,,1.0,,100.0
226,uofc,gaussian,8,4,4.0,2.0,,99.9
226,gmm,gaussian,8,4,,2.0,random,75.4
226,gmm,gaussian,8,4,,2.0,kmeans++,99.9
226,gmm,gaussian,8,4,,2.0,hcm,99.9
226,gmm,gaussian,8,4,,2.0,uniform,99.9
226,gmm,gaussian,8,4,,2.0,stratified,99.9
226,hc,gaussian,8,4,,2.0,,75.1
227,uofc,gaussian,8,4,4.0,2.5,,99.6
227,gmm,gaussian,8,4,,2.5,random,78.8
227,gmm,gaussian,8,4,,2.5,kmeans++,99.4
227,gmm,gaussian,8,4,,2.5,hcm,99.4
227,gmm,gaussian,8,4,,2.5,uniform,99.4
227,gmm,gaussian,8,4,,2.5,stratified,99.4
227,hc,gaussian,8,4,,2.5,,50.1
228,uofc,gaussian,8,5,5.0,0.5,,100.0
228,gmm,gaussian,8,5,,0.5,random,71.5
228,gmm,gaussian,8,5,,0.5,kmeans++,100.0
228,gmm,gaussian,8,5,,0.5,hcm,100.0
228,gmm,gaussian,8,5,,0.5,uniform,100.0
228,gmm,gaussian,8,5,,0.5,stratified,100.0
228,hc,gaussian,8,5,,0.5,,100.0
229,uofc,gaussian,8,5,5.0,1.0,,100.0
229,gmm,gaussian,8,5,,1.0,random,74.3
229,gmm,gaussian,8,5,,1.0,kmeans++,100.0
229,gmm,gaussian,8,5,,1.0,hcm,100.0
229,gmm,gaussian,8,5,,1.0,uniform,100.0
229,gmm,gaussian,8,5,,1.0,stratified,100.0
229,hc,gaussian,8,5,,1.0,,100.0
230,uofc,gaussian,8,5,5.0,2.0,,100.0
230,gmm,gaussian,8,5,,2.0,random,76.8
230,gmm,gaussian,8,5,,2.0,kmeans++,100.0
230,gmm,gaussian,8,5,,2.0,hcm,100.0
230,gmm,gaussian,8,5,,2.0,uniform,100.0
230,gmm,gaussian,8,5,,2.0,stratified,100.0
230,hc,gaussian,8,5,,2.0,,60.0
231,uofc,gaussian,8,5,5.0,2.5,,99.6
231,gmm,gaussian,8,5,,2.5,random,76.7
231,gmm,gaussian,8,5,,2.5,kmeans++,99.8
231,gmm,gaussian,8,5,,2.5,hcm,99.8
231,gmm,gaussian,8,5,,2.5,uniform,99.8
231,gmm,gaussian,8,5,,2.5,stratified,99.8
231,hc,gaussian,8,5,,2.5,,40.300000000000004
232,uofc,gaussian,8,6,6.0,0.5,,100.0
232,gmm,gaussian,8,6,,0.5,random,57.9
232,gmm,gaussian,8,6,,0.5,kmeans++,100.0
232,gmm,gaussian,8,6,,0.5,hcm,100.0
232,gmm,gaussian,8,6,,0.5,uniform,100.0
232,gmm,gaussian,8,6,,0.5,stratified,100.0
232,hc,gaussian,8,6,,0.5,,100.0
233,uofc,gaussian,8,6,8.0,1.0,,91.9
233,gmm,gaussian,8,6,,1.0,random,62.0
233,gmm,gaussian,8,6,,1.0,kmeans++,79.2
233,gmm,gaussian,8,6,,1.0,hcm,100.0
233,gmm,gaussian,8,6,,1.0,uniform,100.0
233,gmm,gaussian,8,6,,1.0,stratified,100.0
233,hc,gaussian,8,6,,1.0,,100.0
234,uofc,gaussian,8,6,6.0,2.0,,99.8
234,gmm,gaussian,8,6,,2.0,random,63.800000000000004
234,gmm,gaussian,8,6,,2.0,kmeans++,99.9
234,gmm,gaussian,8,6,,2.0,hcm,99.9
234,gmm,gaussian,8,6,,2.0,uniform,99.9
234,gmm,gaussian,8,6,,2.0,stratified,99.9
234,hc,gaussian,8,6,,2.0,,83.2
235,uofc,gaussian,8,6,6.0,2.5,,99.5
235,gmm,gaussian,8,6,,2.5,random,82.69999999999999
235,gmm,gaussian,8,6,,2.5,kmeans++,99.6
235,gmm,gaussian,8,6,,2.5,hcm,99.6
235,gmm,gaussian,8,6,,2.5,uniform,99.6
235,gmm,gaussian,8,6,,2.5,stratified,99.6
235,hc,gaussian,8,6,,2.5,,33.4
236,uofc,gaussian,8,7,7.0,0.5,,100.0
236,gmm,gaussian,8,7,,0.5,random,100.0
236,gmm,gaussian,8,7,,0.5,kmeans++,100.0
236,gmm,gaussian,8,7,,0.5,hcm,100.0
236,gmm,gaussian,8,7,,0.5,uniform,100.0
236,gmm,gaussian,8,7,,0.5,stratified,100.0
236,hc,gaussian,8,7,,0.5,,100.0
237,uofc,gaussian,8,7,7.0,1.0,,100.0
237,gmm,gaussian,8,7,,1.0,random,100.0
237,gmm,gaussian,8,7,,1.0,kmeans++,100.0
237,gmm,gaussian,8,7,,1.0,hcm,100.0
237,gmm,gaussian,8,7,,1.0,uniform,100.0
237,gmm,gaussian,8,7,,1.0,stratified,100.0
237,hc,gaussian,8,7,,1.0,,100.0
238,uofc,gaussian,8,7,7.0,2.0,,100.0
238,gmm,gaussian,8,7,,2.0,random,84.0
238,gmm,gaussian,8,7,,2.0,kmeans++,81.39999999999999
238,gmm,gaussian,8,7,,2.0,hcm,100.0
238,gmm,gaussian,8,7,,2.0,uniform,100.0
238,gmm,gaussian,8,7,,2.0,stratified,100.0
238,hc,gaussian,8,7,,2.0,,71.39999999999999
239,uofc,gaussian,8,7,7.0,2.5,,99.8
239,gmm,gaussian,8,7,,2.5,random,83.6
239,gmm,gaussian,8,7,,2.5,kmeans++,81.69999999999999
239,gmm,gaussian,8,7,,2.5,hcm,99.6
239,gmm,gaussian,8,7,,2.5,uniform,99.6
239,gmm,gaussian,8,7,,2.5,stratified,99.6
239,hc,gaussian,8,7,,2.5,,57.199999999999996
240,uofc,gaussian,8,8,8.0,0.5,,100.0
240,gmm,gaussian,8,8,,0.5,random,68.0
240,gmm,gaussian,8,8,,0.5,kmeans++,100.0
240,gmm,gaussian,8,8,,0.5,hcm,100.0
240,gmm,gaussian,8,8,,0.5,uniform,100.0
240,gmm,gaussian,8,8,,0.5,stratified,73.0
240,hc,gaussian,8,8,,0.5,,100.0
241,uofc,gaussian,8,8,8.0,1.0,,100.0
241,gmm,gaussian,8,8,,1.0,random,68.2
241,gmm,gaussian,8,8,,1.0,kmeans++,100.0
241,gmm,gaussian,8,8,,1.0,hcm,100.0
241,gmm,gaussian,8,8,,1.0,uniform,100.0
241,gmm,gaussian,8,8,,1.0,stratified,86.1
241,hc,gaussian,8,8,,1.0,,100.0
242,uofc,gaussian,8,8,8.0,2.0,,100.0
242,gmm,gaussian,8,8,,2.0,random,69.19999999999999
242,gmm,gaussian,8,8,,2.0,kmeans++,99.9
242,gmm,gaussian,8,8,,2.0,hcm,99.9
242,gmm,gaussian,8,8,,2.0,uniform,99.9
242,gmm,gaussian,8,8,,2.0,stratified,87.6
242,hc,gaussian,8,8,,2.0,,87.4
243,uofc,gaussian,8,8,8.0,2.5,,99.7
243,gmm,gaussian,8,8,,2.5,random,70.1
243,gmm,gaussian,8,8,,2.5,kmeans++,99.4
243,gmm,gaussian,8,8,,2.5,hcm,99.4
243,gmm,gaussian,8,8,,2.5,uniform,99.4
243,gmm,gaussian,8,8,,2.5,stratified,78.2
243,hc,gaussian,8,8,,2.5,,37.9
244,uofc,gaussian,8,9,10.0,0.5,,77.8
244,gmm,gaussian,8,9,,0.5,random,54.1
244,gmm,gaussian,8,9,,0.5,kmeans++,100.0
244,gmm,gaussian,8,9,,0.5,hcm,100.0
244,gmm,gaussian,8,9,,0.5,uniform,100.0
244,gmm,gaussian,8,9,,0.5,stratified,87.0
244,hc,gaussian,8,9,,0.5,,100.0
245,uofc,gaussian,8,9,10.0,1.0,,78.0
245,gmm,gaussian,8,9,,1.0,random,55.50000000000001
245,gmm,gaussian,8,9,,1.0,kmeans++,100.0
245,gmm,gaussian,8,9,,1.0,hcm,100.0
245,gmm,gaussian,8,9,,1.0,uniform,100.0
245,gmm,gaussian,8,9,,1.0,stratified,87.4
245,hc,gaussian,8,9,,1.0,,100.0
246,uofc,gaussian,8,9,10.0,2.0,,94.8
246,gmm,gaussian,8,9,,2.0,random,57.099999999999994
246,gmm,gaussian,8,9,,2.0,kmeans++,100.0
246,gmm,gaussian,8,9,,2.0,hcm,100.0
246,gmm,gaussian,8,9,,2.0,uniform,100.0
246,gmm,gaussian,8,9,,2.0,stratified,89.3
246,hc,gaussian,8,9,,2.0,,77.8
247,uofc,gaussian,8,9,10.0,2.5,,94.69999999999999
247,gmm,gaussian,8,9,,2.5,random,57.099999999999994
247,gmm,gaussian,8,9,,2.5,kmeans++,86.1
247,gmm,gaussian,8,9,,2.5,hcm,99.6
247,gmm,gaussian,8,9,,2.5,uniform,99.6
247,gmm,gaussian,8,9,,2.5,stratified,76.4
247,hc,gaussian,8,9,,2.5,,44.6
248,uofc,gaussian,8,10,10.0,0.5,,100.0
248,gmm,gaussian,8,10,,0.5,random,85.8
248,gmm,gaussian,8,10,,0.5,kmeans++,100.0
248,gmm,gaussian,8,10,,0.5,hcm,100.0
248,gmm,gaussian,8,10,,0.5,uniform,100.0
248,gmm,gaussian,8,10,,0.5,stratified,86.6
248,hc,gaussian,8,10,,0.5,,100.0
249,uofc,gaussian,8,10,10.0,1.0,,100.0
249,gmm,gaussian,8,10,,1.0,random,87.0
249,gmm,gaussian,8,10,,1.0,kmeans++,100.0
249,gmm,gaussian,8,10,,1.0,hcm,100.0
249,gmm,gaussian,8,10,,1.0,uniform,100.0
249,gmm,gaussian,8,10,,1.0,stratified,89.2
249,hc,gaussian,8,10,,1.0,,100.0
250,uofc,gaussian,8,10,10.0,2.0,,99.9
250,gmm,gaussian,8,10,,2.0,random,87.5
250,gmm,gaussian,8,10,,2.0,kmeans++,87.0
250,gmm,gaussian,8,10,,2.0,hcm,99.9
250,gmm,gaussian,8,10,,2.0,uniform,99.9
250,gmm,gaussian,8,10,,2.0,stratified,99.9
250,hc,gaussian,8,10,,2.0,,70.0
251,uofc,gaussian,8,10,10.0,2.5,,99.7
251,gmm,gaussian,8,10,,2.5,random,85.3
251,gmm,gaussian,8,10,,2.5,kmeans++,86.2
251,gmm,gaussian,8,10,,2.5,hcm,99.1
251,gmm,gaussian,8,10,,2.5,uniform,99.1
251,gmm,gaussian,8,10,,2.5,stratified,98.0
251,hc,gaussian,8,10,,2.5,,30.599999999999998
252,uofc,gaussian,9,2,2.0,0.5,,100.0
252,gmm,gaussian,9,2,,0.5,random,100.0
252,gmm,gaussian,9,2,,0.5,kmeans++,100.0
252,gmm,gaussian,9,2,,0.5,hcm,100.0
252,gmm,gaussian,9,2,,0.5,uniform,100.0
252,gmm,gaussian,9,2,,0.5,stratified,100.0
252,hc,gaussian,9,2,,0.5,,100.0
253,uofc,gaussian,9,2,2.0,1.0,,100.0
253,gmm,gaussian,9,2,,1.0,random,100.0
253,gmm,gaussian,9,2,,1.0,kmeans++,100.0
253,gmm,gaussian,9,2,,1.0,hcm,100.0
253,gmm,gaussian,9,2,,1.0,uniform,100.0
253,gmm,gaussian,9,2,,1.0,stratified,100.0
253,hc,gaussian,9,2,,1.0,,100.0
254,uofc,gaussian,9,2,2.0,2.0,,100.0
254,gmm,gaussian,9,2,,2.0,random,100.0
254,gmm,gaussian,9,2,,2.0,kmeans++,100.0
254,gmm,gaussian,9,2,,2.0,hcm,100.0
254,gmm,gaussian,9,2,,2.0,uniform,100.0
254,gmm,gaussian,9,2,,2.0,stratified,100.0
254,hc,gaussian,9,2,,2.0,,100.0
255,uofc,gaussian,9,2,2.0,2.5,,100.0
255,gmm,gaussian,9,2,,2.5,random,100.0
255,gmm,gaussian,9,2,,2.5,kmeans++,100.0
255,gmm,gaussian,9,2,,2.5,hcm,100.0
255,gmm,gaussian,9,2,,2.5,uniform,100.0
255,gmm,gaussian,9,2,,2.5,stratified,100.0
255,hc,gaussian,9,2,,2.5,,100.0
256,uofc,gaussian,9,3,3.0,0.5,,100.0
256,gmm,gaussian,9,3,,0.5,random,52.7
256,gmm,gaussian,9,3,,0.5,kmeans++,100.0
256,gmm,gaussian,9,3,,0.5,hcm,100.0
256,gmm,gaussian,9,3,,0.5,uniform,100.0
256,gmm,gaussian,9,3,,0.5,stratified,100.0
256,hc,gaussian,9,3,,0.5,,100.0
257,uofc,gaussian,9,3,3.0,1.0,,100.0
257,gmm,gaussian,9,3,,1.0,random,54.6
257,gmm,gaussian,9,3,,1.0,kmeans++,100.0
257,gmm,gaussian,9,3,,1.0,hcm,100.0
257,gmm,gaussian,9,3,,1.0,uniform,100.0
257,gmm,gaussian,9,3,,1.0,stratified,100.0
257,hc,gaussian,9,3,,1.0,,100.0
258,uofc,gaussian,9,3,3.0,2.0,,100.0
258,gmm,gaussian,9,3,,2.0,random,59.4
258,gmm,gaussian,9,3,,2.0,kmeans++,100.0
258,gmm,gaussian,9,3,,2.0,hcm,100.0
258,gmm,gaussian,9,3,,2.0,uniform,100.0
258,gmm,gaussian,9,3,,2.0,stratified,100.0
258,hc,gaussian,9,3,,2.0,,100.0
259,uofc,gaussian,9,3,3.0,2.5,,100.0
259,gmm,gaussian,9,3,,2.5,random,54.6
259,gmm,gaussian,9,3,,2.5,kmeans++,100.0
259,gmm,gaussian,9,3,,2.5,hcm,100.0
259,gmm,gaussian,9,3,,2.5,uniform,100.0
259,gmm,gaussian,9,3,,2.5,stratified,100.0
259,hc,gaussian,9,3,,2.5,,66.60000000000001
260,uofc,gaussian,9,4,4.0,0.5,,100.0
260,gmm,gaussian,9,4,,0.5,random,100.0
260,gmm,gaussian,9,4,,0.5,kmeans++,100.0
260,gmm,gaussian,9,4,,0.5,hcm,100.0
260,gmm,gaussian,9,4,,0.5,uniform,100.0
260,gmm,gaussian,9,4,,0.5,stratified,72.6
260,hc,gaussian,9,4,,0.5,,100.0
261,uofc,gaussian,9,4,4.0,1.0,,100.0
261,gmm,gaussian,9,4,,1.0,random,100.0
261,gmm,gaussian,9,4,,1.0,kmeans++,100.0
261,gmm,gaussian,9,4,,1.0,hcm,100.0
261,gmm,gaussian,9,4,,1.0,uniform,100.0
261,gmm,gaussian,9,4,,1.0,stratified,73.3
261,hc,gaussian,9,4,,1.0,,100.0
262,uofc,gaussian,9,4,4.0,2.0,,100.0
262,gmm,gaussian,9,4,,2.0,random,100.0
262,gmm,gaussian,9,4,,2.0,kmeans++,100.0
262,gmm,gaussian,9,4,,2.0,hcm,100.0
262,gmm,gaussian,9,4,,2.0,uniform,100.0
262,gmm,gaussian,9,4,,2.0,stratified,100.0
262,hc,gaussian,9,4,,2.0,,100.0
263,uofc,gaussian,9,4,4.0,2.5,,100.0
263,gmm,gaussian,9,4,,2.5,random,100.0
263,gmm,gaussian,9,4,,2.5,kmeans++,100.0
263,gmm,gaussian,9,4,,2.5,hcm,100.0
263,gmm,gaussian,9,4,,2.5,uniform,100.0
263,gmm,gaussian,9,4,,2.5,stratified,75.7
263,hc,gaussian,9,4,,2.5,,74.9
264,uofc,gaussian,9,5,5.0,0.5,,100.0
264,gmm,gaussian,9,5,,0.5,random,72.1
264,gmm,gaussian,9,5,,0.5,kmeans++,100.0
264,gmm,gaussian,9,5,,0.5,hcm,100.0
264,gmm,gaussian,9,5,,0.5,uniform,100.0
264,gmm,gaussian,9,5,,0.5,stratified,100.0
264,hc,gaussian,9,5,,0.5,,100.0
265,uofc,gaussian,9,5,5.0,1.0,,100.0
265,gmm,gaussian,9,5,,1.0,random,75.9
265,gmm,gaussian,9,5,,1.0,kmeans++,100.0
265,gmm,gaussian,9,5,,1.0,hcm,100.0
265,gmm,gaussian,9,5,,1.0,uniform,100.0
265,gmm,gaussian,9,5,,1.0,stratified,77.10000000000001
265,hc,gaussian,9,5,,1.0,,100.0
266,uofc,gaussian,9,5,5.0,2.0,,100.0
266,gmm,gaussian,9,5,,2.0,random,100.0
266,gmm,gaussian,9,5,,2.0,kmeans++,100.0
266,gmm,gaussian,9,5,,2.0,hcm,100.0
266,gmm,gaussian,9,5,,2.0,uniform,100.0
266,gmm,gaussian,9,5,,2.0,stratified,74.1
266,hc,gaussian,9,5,,2.0,,80.10000000000001
267,uofc,gaussian,9,5,5.0,2.5,,99.8
267,gmm,gaussian,9,5,,2.5,random,99.7
267,gmm,gaussian,9,5,,2.5,kmeans++,99.7
267,gmm,gaussian,9,5,,2.5,hcm,99.7
267,gmm,gaussian,9,5,,2.5,uniform,99.7
267,gmm,gaussian,9,5,,2.5,stratified,73.4
267,hc,gaussian,9,5,,2.5,,60.099999999999994
268,uofc,gaussian,9,6,6.0,0.5,,100.0
268,gmm,gaussian,9,6,,0.5,random,56.699999999999996
268,gmm,gaussian,9,6,,0.5,kmeans++,100.0
268,gmm,gaussian,9,6,,0.5,hcm,100.0
268,gmm,gaussian,9,6,,0.5,uniform,100.0
268,gmm,gaussian,9,6,,0.5,stratified,83.7
268,hc,gaussian,9,6,,0.5,,100.0
269,uofc,gaussian,9,6,6.0,1.0,,100.0
269,gmm,gaussian,9,6,,1.0,random,57.599999999999994
269,gmm,gaussian,9,6,,1.0,kmeans++,100.0
269,gmm,gaussian,9,6,,1.0,hcm,100.0
269,gmm,gaussian,9,6,,1.0,uniform,100.0
269,gmm,gaussian,9,6,,1.0,stratified,85.3
269,hc,gaussian,9,6,,1.0,,100.0
270,uofc,gaussian,9,6,6.0,2.0,,100.0
270,gmm,gaussian,9,6,,2.0,random,59.199999999999996
270,gmm,gaussian,9,6,,2.0,kmeans++,100.0
270,gmm,gaussian,9,6,,2.0,hcm,100.0
270,gmm,gaussian,9,6,,2.0,uniform,100.0
270,gmm,gaussian,9,6,,2.0,stratified,81.10000000000001
270,hc,gaussian,9,6,,2.0,,83.3
271,uofc,gaussian,9,6,6.0,2.5,,99.7
271,gmm,gaussian,9,6,,2.5,random,57.9
271,gmm,gaussian,9,6,,2.5,kmeans++,99.6
271,gmm,gaussian,9,6,,2.5,hcm,99.6
271,gmm,gaussian,9,6,,2.5,uniform,99.6
271,gmm,gaussian,9,6,,2.5,stratified,99.6
271,hc,gaussian,9,6,,2.5,,66.5
272,uofc,gaussian,9,7,9.0,0.5,,86.6
272,gmm,gaussian,9,7,,0.5,random,80.2
272,gmm,gaussian,9,7,,0.5,kmeans++,100.0
272,gmm,gaussian,9,7,,0.5,hcm,100.0
272,gmm,gaussian,9,7,,0.5,uniform,100.0
272,gmm,gaussian,9,7,,0.5,stratified,100.0
272,hc,gaussian,9,7,,0.5,,100.0
273,uofc,gaussian,9,7,9.0,1.0,,86.5
273,gmm,gaussian,9,7,,1.0,random,80.2
273,gmm,gaussian,9,7,,1.0,kmeans++,100.0
273,gmm,gaussian,9,7,,1.0,hcm,100.0
273,gmm,gaussian,9,7,,1.0,uniform,100.0
273,gmm,gaussian,9,7,,1.0,stratified,100.0
273,hc,gaussian,9,7,,1.0,,100.0
274,uofc,gaussian,9,7,8.0,2.0,,92.9
274,gmm,gaussian,9,7,,2.0,random,80.10000000000001
274,gmm,gaussian,9,7,,2.0,kmeans++,81.3
274,gmm,gaussian,9,7,,2.0,hcm,99.9
274,gmm,gaussian,9,7,,2.0,uniform,99.9
274,gmm,gaussian,9,7,,2.0,stratified,99.9
274,hc,gaussian,9,7,,2.0,,85.6
275,uofc,gaussian,9,7,7.0,2.5,,99.7
275,gmm,gaussian,9,7,,2.5,random,80.2
275,gmm,gaussian,9,7,,2.5,kmeans++,99.7
275,gmm,gaussian,9,7,,2.5,hcm,99.7
275,gmm,gaussian,9,7,,2.5,uniform,99.7
275,gmm,gaussian,9,7,,2.5,stratified,87.5
275,hc,gaussian,9,7,,2.5,,85.6
276,uofc,gaussian,9,8,9.0,0.5,,93.89999999999999
276,gmm,gaussian,9,8,,0.5,random,82.8
276,gmm,gaussian,9,8,,0.5,kmeans++,100.0
276,gmm,gaussian,9,8,,0.5,hcm,100.0
276,gmm,gaussian,9,8,,0.5,uniform,100.0
276,gmm,gaussian,9,8,,0.5,stratified,75.6
276,hc,gaussian,9,8,,0.5,,100.0
277,uofc,gaussian,9,8,9.0,1.0,,94.1
277,gmm,gaussian,9,8,,1.0,random,84.0
277,gmm,gaussian,9,8,,1.0,kmeans++,100.0
277,gmm,gaussian,9,8,,1.0,hcm,100.0
277,gmm,gaussian,9,8,,1.0,uniform,100.0
277,gmm,gaussian,9,8,,1.0,stratified,73.9
277,hc,gaussian,9,8,,1.0,,100.0
278,uofc,gaussian,9,8,8.0,2.0,,100.0
278,gmm,gaussian,9,8,,2.0,random,79.7
278,gmm,gaussian,9,8,,2.0,kmeans++,100.0
278,gmm,gaussian,9,8,,2.0,hcm,100.0
278,gmm,gaussian,9,8,,2.0,uniform,100.0
278,gmm,gaussian,9,8,,2.0,stratified,81.5
278,hc,gaussian,9,8,,2.0,,87.4
279,uofc,gaussian,9,8,8.0,2.5,,99.8
279,gmm,gaussian,9,8,,2.5,random,75.5
279,gmm,gaussian,9,8,,2.5,kmeans++,99.8
279,gmm,gaussian,9,8,,2.5,hcm,99.8
279,gmm,gaussian,9,8,,2.5,uniform,99.8
279,gmm,gaussian,9,8,,2.5,stratified,84.89999999999999
279,hc,gaussian,9,8,,2.5,,62.6
280,uofc,gaussian,9,9,10.0,0.5,,94.69999999999999
280,gmm,gaussian,9,9,,0.5,random,44.7
280,gmm,gaussian,9,9,,0.5,kmeans++,100.0
280,gmm,gaussian,9,9,,0.5,hcm,100.0
280,gmm,gaussian,9,9,,0.5,uniform,100.0
280,gmm,gaussian,9,9,,0.5,stratified,88.0
280,hc,gaussian,9,9,,0.5,,100.0
281,uofc,gaussian,9,9,10.0,1.0,,94.8
281,gmm,gaussian,9,9,,1.0,random,56.49999999999999
281,gmm,gaussian,9,9,,1.0,kmeans++,100.0
281,gmm,gaussian,9,9,,1.0,hcm,100.0
281,gmm,gaussian,9,9,,1.0,uniform,100.0
281,gmm,gaussian,9,9,,1.0,stratified,78.3
281,hc,gaussian,9,9,,1.0,,100.0
282,uofc,gaussian,9,9,10.0,2.0,,95.19999999999999
282,gmm,gaussian,9,9,,2.0,random,59.3
282,gmm,gaussian,9,9,,2.0,kmeans++,84.3
282,gmm,gaussian,9,9,,2.0,hcm,100.0
282,gmm,gaussian,9,9,,2.0,uniform,100.0
282,gmm,gaussian,9,9,,2.0,stratified,83.3
282,hc,gaussian,9,9,,2.0,,77.8
283,uofc,gaussian,9,9,10.0,2.5,,95.0
283,gmm,gaussian,9,9,,2.5,random,59.4
283,gmm,gaussian,9,9,,2.5,kmeans++,99.9
283,gmm,gaussian,9,9,,2.5,hcm,99.9
283,gmm,gaussian,9,9,,2.5,uniform,99.9
283,gmm,gaussian,9,9,,2.5,stratified,88.2
283,hc,gaussian,9,9,,2.5,,77.8
284,uofc,gaussian,9,10,9.0,0.5,,90.0
284,gmm,gaussian,9,10,,0.5,random,100.0
284,gmm,gaussian,9,10,,0.5,kmeans++,100.0
284,gmm,gaussian,9,10,,0.5,hcm,100.0
284,gmm,gaussian,9,10,,0.5,uniform,100.0
284,gmm,gaussian,9,10,,0.5,stratified,76.5
